attachment	filename	page	name	url	size	mime	magic
419933	sa850-2015.pdf	self-assessment-partnership-tax-return-sa800	Partnership Tax Return Guide (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/419933/sa850-2015.pdf	598988	application/pdf	PDF document, version 1.5
419934	sa102msp-2015.pdf	self-assessment-scottish-parliament-sa102msp	Scottish Parliament (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/419934/sa102msp-2015.pdf	95804	application/pdf	PDF document, version 1.5
419937	sa102msp-notes-2015.pdf	self-assessment-scottish-parliament-sa102msp	Scottish Parliament notes (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/419937/sa102msp-notes-2015.pdf	405660	application/pdf	PDF document, version 1.5
419938	sa750-2015.pdf	self-assessment-non-resident-company-income-tax-return-sa700	Non-resident Company Income Tax Return guide (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/419938/sa750-2015.pdf	466207	application/pdf	PDF document, version 1.5
419945	sa110-2015.pdf	self-assessment-tax-calculation-summary-sa110	Tax calculation summary (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/419945/sa110-2015.pdf	120069	application/pdf	PDF document, version 1.5
419946	sa110-notes-2015.pdf	self-assessment-tax-calculation-summary-sa110	Tax calculation summary notes (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/419946/sa110-notes-2015.pdf	671242	application/pdf	PDF document, version 1.5
419953	VO4001.doc	authorise-agent-or-representative-community-infrastructure-levy-appeals	Authorising your agent or representative: CIL appeals	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/419953/VO4001.doc	64512	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 5.1, Code page: 1252, Title: APPENDIX  12, Author: 3784436, Template: normal.dot, Last Saved By: Geoff Scheers, Revision Number: 4, Name of Creating Application: Microsoft Office Word, Total Editing Time: 05:00, Create Time/Date: Wed Apr  1 11:26:00 2015, Last Saved Time/Date: Wed Apr  1 11:33:00 2015, Number of Pages: 1, Number of Words: 632, Number of Characters: 3608, Security: 0
419965	sa102wam-2015.pdf	self-assessment-the-national-assembly-for-wales-sa102wam	The National Assembly for Wales (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/419965/sa102wam-2015.pdf	103958	application/pdf	PDF document, version 1.5
419966	sa102wam-notes-2015.pdf	self-assessment-the-national-assembly-for-wales-sa102wam	National Assembly for Wales notes (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/419966/sa102wam-notes-2015.pdf	411017	application/pdf	PDF document, version 1.5
419990	sa103s-2015.pdf	self-assessment-self-employment-short-sa103s	Self-employment (short) (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/419990/sa103s-2015.pdf	146499	application/pdf	PDF document, version 1.5
419991	sa103s-notes-2015.pdf	self-assessment-self-employment-short-sa103s	Self-employment (short) notes (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/419991/sa103s-notes-2015.pdf	454550	application/pdf	PDF document, version 1.5
419993	sa109-2015.pdf	self-assessment-residence-remittance-basis-etc-sa109	Residence, remittance basis etc (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/419993/sa109-2015.pdf	164546	application/pdf	PDF document, version 1.5
420000	sa108-2015.pdf	self-assessment-capital-gains-summary-sa108	Capital gains summary (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420000/sa108-2015.pdf	166199	application/pdf	PDF document, version 1.5
420001	sa103f-2015.pdf	self-assessment-self-employment-full-sa103f	Self-employment (full) (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420001/sa103f-2015.pdf	232360	application/pdf	PDF document, version 1.6
420002	sa103f-notes-2015.pdf	self-assessment-self-employment-full-sa103f	Self-employment (full) notes (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420002/sa103f-notes-2015.pdf	545689	application/pdf	PDF document, version 1.5
420007	sa108-notes-2015.pdf	self-assessment-capital-gains-summary-sa108	Capital gains summary notes (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420007/sa108-notes-2015.pdf	586320	application/pdf	PDF document, version 1.5
420012	sa103l-2015.pdf	self-assessment-lloyds-underwriters-sa103l	Lloyd's underwriters (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420012/sa103l-2015.pdf	230932	application/pdf	PDF document, version 1.5
420015	sa103l-notes-2015.pdf	self-assessment-lloyds-underwriters-sa103l	Lloyd's underwriters notes (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420015/sa103l-notes-2015.pdf	514141	application/pdf	PDF document, version 1.5
420025	sa104s-2015.pdf	self-assessment-partnership-short-sa104s	Partnership (short) (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420025/sa104s-2015.pdf	239623	application/pdf	PDF document, version 1.5
420026	sa104s-notes-2015.pdf	self-assessment-partnership-short-sa104s	Partnership (short) notes (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420026/sa104s-notes-2015.pdf	430426	application/pdf	PDF document, version 1.5
420032	sa104f-2015.pdf	self-assessment-partnership-full-sa104f	Partnership (full) (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420032/sa104f-2015.pdf	159303	application/pdf	PDF document, version 1.5
420034	sa104f-notes-2015.pdf	self-assessment-partnership-full-sa104f	Partnership (full) notes (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420034/sa104f-notes-2015.pdf	486661	application/pdf	PDF document, version 1.5
420042	sa105-2015.pdf	self-assessment-uk-property-sa105	UK property (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420042/sa105-2015.pdf	154568	application/pdf	PDF document, version 1.5
420043	SA105-Notes-2015.pdf	self-assessment-uk-property-sa105	UK property notes (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420043/SA105-Notes-2015.pdf	429751	application/pdf	PDF document, version 1.5
420046	sa106-2015.pdf	self-assessment-foreign-sa106	Foreign (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420046/sa106-2015.pdf	227442	application/pdf	PDF document, version 1.6
420047	sa106-notes-2015.pdf	self-assessment-foreign-sa106	Foreign notes (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420047/sa106-notes-2015.pdf	605161	application/pdf	PDF document, version 1.5
420053	SA107-2015.pdf	self-assessment-trusts-etc-sa107	Trusts etc (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420053/SA107-2015.pdf	145132	application/pdf	PDF document, version 1.5
420057	sa107-notes-2015.pdf	self-assessment-trusts-etc-sa107	Trusts etc notes (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420057/sa107-notes-2015.pdf	331710	application/pdf	PDF document, version 1.5
420066	dvsa-compulsory-basic-training-site-application-form.doc	compulsory-basic-training-cbt-site-application-form	Compulsory basic training site application form	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420066/dvsa-compulsory-basic-training-site-application-form.doc	40448	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.1, Code page: 1252, Title: Compulsory Basic Training Site Inspection Request, Author: dsa405456, Template: Normal, Last Saved By: Taylor, Nick, Revision Number: 4, Name of Creating Application: Microsoft Office Word, Total Editing Time: 45:00, Last Printed: Wed May 22 11:58:00 2013, Create Time/Date: Thu Mar 19 10:28:00 2015, Last Saved Time/Date: Thu Mar 19 11:12:00 2015, Number of Pages: 2, Number of Words: 522, Number of Characters: 2982, Security: 0
420241	sa211-2015.pdf	self-assessment-short-tax-return-notes-sa210	How to fill in your Short Tax Return (2015)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420241/sa211-2015.pdf	563429	application/pdf	PDF document, version 1.5
420457	afps-2015-form_6.doc	service-personnel-and-veterans-agency-spva-pensions-forms	Added pension quotation application AFPS 15 (Form 6)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420457/afps-2015-form_6.doc	674304	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 5.1, Code page: 1252, Template: Normal.dot, Revision Number: 4, Name of Creating Application: Microsoft Office Word, Total Editing Time: 01:00, Last Printed: Wed Jul 30 13:12:00 2014, Create Time/Date: Thu Apr  2 12:56:00 2015, Last Saved Time/Date: Thu Apr  2 12:56:00 2015, Number of Pages: 3, Number of Words: 1257, Number of Characters: 5875, Security: 2
420458	afps-2015-form_6A.doc	service-personnel-and-veterans-agency-spva-pensions-forms	Added pension purchase or cancellation AFPS 15 (form 6a)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420458/afps-2015-form_6A.doc	721408	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 5.1, Code page: 1252, Template: Normal.dot, Revision Number: 4, Name of Creating Application: Microsoft Office Word, Total Editing Time: 03:00, Last Printed: Wed Jul 30 12:15:00 2014, Create Time/Date: Thu Apr  2 12:55:00 2015, Last Saved Time/Date: Thu Apr  2 12:55:00 2015, Number of Pages: 3, Number of Words: 1311, Number of Characters: 6151, Security: 2
420571	Initial_wholesale_dealer_licence.doc	veterinary-medicines-application-forms-for-manufacture-or-wholesale	Initial application or variation to a wholesale dealer licence (WDA(V)) for veterinary medicines	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420571/Initial_wholesale_dealer_licence.doc	701952	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.1, Code page: 1252, Author: pinderr, Template: MHRA_Reg_letterhead_template, Last Saved By: Bussell, Anna, Revision Number: 2, Name of Creating Application: Microsoft Office Word, Total Editing Time: 01:00, Last Printed: Mon Nov  3 12:55:00 2014, Create Time/Date: Thu Apr  2 14:32:00 2015, Last Saved Time/Date: Thu Apr  2 14:32:00 2015, Number of Pages: 17, Number of Words: 3101, Number of Characters: 17679, Security: 4
420573	Manufacturer__specials__licence.doc	veterinary-medicines-application-forms-for-manufacture-or-wholesale	Initial application or variation to manufacturer’s “Specials” licence (MANSA) for veterinary medicines	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420573/Manufacturer__specials__licence.doc	791040	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.1, Code page: 1252, Author: pinderr, Template: MHRA_Reg_letterhead_template, Last Saved By: Bussell, Anna, Revision Number: 2, Name of Creating Application: Microsoft Office Word, Create Time/Date: Thu Apr  2 14:36:00 2015, Last Saved Time/Date: Thu Apr  2 14:36:00 2015, Number of Pages: 17, Number of Words: 3161, Number of Characters: 18022, Security: 4
420687	LL_AD05_notice_to_change_the_situation_of_an_england_and_wales_limited_liability_partnership.pdf	change-situation-of-an-england-and-wales-or-welsh-limited-liability-partnership-ll-ad05	LL AD05 Notice to change the situation of an England and Wales Limited Liability Partnership or a Welsh Limited Liability Partnership (LLP)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420687/LL_AD05_notice_to_change_the_situation_of_an_england_and_wales_limited_liability_partnership.pdf	129526	application/pdf	PDF document, version 1.6
420689	AD05_notice_to_change_the_situation_of_an_england_and_wales_company.pdf	change-situation-of-england-and-wales-or-welsh-company-ad05	AD05 Notice to change the situation of an England and Wales company to a Welsh company	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420689/AD05_notice_to_change_the_situation_of_an_england_and_wales_company.pdf	142449	application/pdf	PDF document, version 1.6
420723	CT600A_2015.pdf	corporation-tax-close-company-loans-and-arrangements-to-confer-benefits-on-participators-ct600a-2015-version-3	Corporation Tax: close company loans and arrangements to confer benefits on participators (CT600A (2015) Version 3)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420723/CT600A_2015.pdf	332513	application/pdf	PDF document, version 1.5
420734	CT600B_2015.pdf	corporation-tax-controlled-foreign-companies-and-foreign-permanent-establishment-exemptions-ct600b-2015-version-3	Corporation Tax: controlled foreign companies and foreign permanent establishment exemptions (CT600B (2015) Version 3)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420734/CT600B_2015.pdf	332788	application/pdf	PDF document, version 1.5
420743	CT600C_2015.pdf	corporation-tax-group-and-consortium-relief-ct600c-2015-version-3	Corporation Tax: group and consortium relief (CT600C (2015) Version 3)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420743/CT600C_2015.pdf	342708	application/pdf	PDF document, version 1.5
420757	CT600D_2015.pdf	corporation-tax-insurance-ct600d-2015-version-3	Corporation Tax: insurance (CT600D (2015) Version 3)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/420757/CT600D_2015.pdf	298738	application/pdf	PDF document, version 1.3
