page	timestamp	text
virtual-courts-claim-form	2016-10-05T08:00:21.000+01:00	Form updated.
virtual-courts-claim-form	2016-01-04T14:47:33.000+00:00	Virtual courts claim form updated.
virtual-courts-claim-form	2013-04-01T00:00:00.000+01:00	First published.
give-notice-of-final-account-prior-to-dissolution-in-cvl-liq14	2017-04-06T00:00:00.000+00:00	Published
notify-a-reduction-of-capital-following-redenomination-sh15	2016-06-30T00:26:30.000+01:00	Form version 5
notify-a-reduction-of-capital-following-redenomination-sh15	2014-10-07T11:42:00.000+01:00	First published.
residency-continuation-sheet-feu1-cs	2007-08-08T00:00:00.000+00:00	Published
certificate-of-competency-electro-technical-officer-msf-4259	2016-07-05T11:32:02.000+01:00	New version of the Form is now available
certificate-of-competency-electro-technical-officer-msf-4259	2014-04-17T17:11:00.000+01:00	First published.
pension-schemes-qualifying-overseas-pension-schemes-apss-250	2017-04-06T00:30:57.000+01:00	Form and landing page updated to reflect changes to the conditions to be a ROPS
pension-schemes-qualifying-overseas-pension-schemes-apss-250	2014-04-04T01:00:00.000+01:00	First published.
egg-hatchery-and-chick-breeding-premises-registration	2014-10-01T16:00:14.000+01:00	AHVLA documents have been re-assigned to the new Animal and Plant Health Agency (APHA).
egg-hatchery-and-chick-breeding-premises-registration	2009-07-30T00:00:00.000+01:00	First published.
request-to-restore-and-renew-a-registration	2013-04-16T00:00:00.000+00:00	Published
alcohol-and-tobacco-duty-stores-authority-for-spirits-and-tobacco-products-c945	2016-10-06T16:40:11.000+01:00	An online forms service is now available.
alcohol-and-tobacco-duty-stores-authority-for-spirits-and-tobacco-products-c945	2014-04-04T01:00:00.000+01:00	First published.
notice-of-disuse-form-77	2014-02-18T11:58:19.000+00:00	Form updated and new form added.
notice-of-disuse-form-77	2011-10-19T01:00:00.000+01:00	First published.
get-a-copy-of-a-domestic-violence-protection-order	2014-12-19T00:00:00.000+00:00	Published
change-the-details-of-an-overseas-company-os-ch02	2010-05-03T00:00:00.000+00:00	Published
legalisation-premium-service-registration-form	2013-04-10T16:18:52.000+01:00	Replaced with more user-friendly version.
legalisation-premium-service-registration-form	2013-04-02T01:00:00.000+01:00	First published.
inheritance-tax-return-of-estate-information-c5-2004-2006	2014-04-04T00:00:00.000+00:00	Published
white-clawed-crayfish-survey-or-research-licence	2017-01-01T00:15:40.000+00:00	Annual licence update 2017.
white-clawed-crayfish-survey-or-research-licence	2016-01-01T00:00:06.000+00:00	Replaced licence with new version issued 1 January 2016.
white-clawed-crayfish-survey-or-research-licence	2015-03-31T08:30:41.000+01:00	Updated WML-CL11 licence form
white-clawed-crayfish-survey-or-research-licence	2015-01-01T00:00:47.000+00:00	new version of CL11 valid from 1 January to 31 December 2015.
white-clawed-crayfish-survey-or-research-licence	2014-10-06T17:39:00.000+01:00	First published.
regulatory-triage-assessment-form	2016-04-05T17:47:10.000+01:00	Added updated version of the template.
regulatory-triage-assessment-form	2012-09-27T01:00:00.000+01:00	First published.
international-tax-uk-japan-double-taxation-convention-form-japan-2-dt	2014-04-04T00:00:00.000+00:00	Published
maa-course-application-forms	2017-03-24T12:34:49.000+00:00	New version of Integrity and AM(MF) course application form published
maa-course-application-forms	2017-02-08T10:17:05.000+00:00	Display Flying Symposium application form amended - please use this new version
maa-course-application-forms	2017-01-19T15:10:30.000+00:00	Please note that the email address for sending the completed integrity and AM(MF) course applications has changed - see current application form for details.
maa-course-application-forms	2016-11-29T16:20:23.000+00:00	Air Safety Courses application form updated.
maa-course-application-forms	2016-10-26T12:32:33.000+01:00	DAEMS course application form updated.
maa-course-application-forms	2016-09-27T17:41:32.000+01:00	Post 2016 season Flying Symposium appllication form format changed: now provided in Excel format.
maa-course-application-forms	2016-09-05T09:47:03.000+01:00	Post-season Air Display Flying Symposium application form added
maa-course-application-forms	2016-08-15T10:24:44.000+01:00	A new version of the integrity and AM(MF) application form has been published.
maa-course-application-forms	2016-07-22T11:42:12.000+01:00	Air safety course application form updated to new version DAEMS form amended to a file type accessible to all users
maa-course-application-forms	2016-07-11T12:30:19.000+01:00	DAEMS application form updated.
maa-course-application-forms	2016-06-21T16:26:20.000+01:00	New version of HFFIC application form uploaded
maa-course-application-forms	2016-04-06T11:14:32.000+01:00	Human factors course application forms have been updated.
maa-course-application-forms	2016-03-08T11:51:27.000+00:00	Prospective service inquiry panels seminar (PSIP) application form has been removed as the course is under review.
maa-course-application-forms	2016-01-18T09:16:29.000+00:00	Pre-season symposium application form as been added.
maa-course-application-forms	2015-09-30T17:48:14.000+01:00	DAEMS course application form updated.
maa-course-application-forms	2015-09-01T11:49:25.000+01:00	Human factors application form updated.
maa-course-application-forms	2015-06-24T12:02:18.000+01:00	DAEMS course application form updated.
maa-course-application-forms	2015-02-20T09:24:49.000+00:00	Prospective Service Inquiry Panels Seminar (PSIP) application form has been added
maa-course-application-forms	2014-11-10T13:34:00.000+00:00	First published.
apply-for-designation-as-a-private-fund-limited-partnership-lp8	2017-04-06T00:00:00.000+00:00	Published
government-economic-service-summer-vacation-placements-application-form	2017-01-25T15:02:25.000+00:00	2017 summer vacation placement scheme has been uploaded
government-economic-service-summer-vacation-placements-application-form	2016-01-25T15:17:43.000+00:00	Application form for 2016 published.
government-economic-service-summer-vacation-placements-application-form	2015-02-03T14:31:00.000+00:00	First published.
inheritance-tax-debts-due-to-the-settlement-or-trust-d33	2014-04-04T00:00:00.000+00:00	Published
gcf-customer-change-form	2014-11-04T00:00:00.000+00:00	Published
cross-border-transfers-of-patients-under-the-mental-health-act	2013-04-22T13:58:00.000+01:00	Contact details updated. Clarifications to 'Transfer of responsibility of supervised community treatment patients' .
cross-border-transfers-of-patients-under-the-mental-health-act	2010-09-02T01:00:00.000+01:00	First published.
rule-741-statement-of-affairs-company-winding-up	2017-04-06T00:00:00.000+00:00	Published
quarterly-return-of-council-taxes-and-non-domestic-rates	2016-04-22T12:04:43.000+01:00	Added form and notes for QRC4 2015 to 2016.
quarterly-return-of-council-taxes-and-non-domestic-rates	2014-10-02T15:17:47.000+01:00	Form, letter and validation notes for QRC2 added.
quarterly-return-of-council-taxes-and-non-domestic-rates	2014-06-13T17:14:49.000+01:00	2013 to 2014 form and supporting notes added.
quarterly-return-of-council-taxes-and-non-domestic-rates	2013-04-18T00:00:00.000+01:00	First published.
court-funds-ask-for-payment-due-to-security-holder	2011-12-02T00:00:00.000+00:00	Published
income-tax-exemption-from-income-tax-on-the-capital-element-of-a-purchased-life-annuity-pla6	2008-04-01T00:00:00.000+00:00	Published
approved-doctor-application-form	2014-05-06T00:00:00.000+00:00	Published
affidavitaffirmatin-of-marital-status-forms-uae	2017-01-19T11:15:21.000+00:00	Updated Fomrs.
affidavitaffirmatin-of-marital-status-forms-uae	2016-05-09T13:34:23.000+01:00	Update forms
affidavitaffirmatin-of-marital-status-forms-uae	2015-10-19T11:15:00.000+01:00	First published.
gastrointestinal-disease-notification-questionnaire	2004-10-16T00:00:00.000+00:00	Published
get-proof-a-partner-is-on-police-bail-for-domestic-violence	2014-12-19T00:00:00.000+00:00	Published
court-funds-request-for-deposit-compulsory-purchase-payment	2011-12-02T00:00:00.000+00:00	Published
import-and-export-movement-certificate-eur1-pre-authenticated-c1299a	2014-04-04T00:00:00.000+00:00	Published
excise-warehousing-deferment-advice-for-alcohol-goods-w5d	2014-04-04T00:00:00.000+00:00	Published
paye-electronic-data-interchange-edi-enquiry-form1	2013-10-04T00:00:00.000+00:00	Published
application-to-revoke-a-trade-mark-for-reasons-of-non-use	2013-04-16T00:00:00.000+00:00	Published
notice-of-eviction-and-end-of-tenancy	2016-12-01T00:00:00.000+00:00	Published
international-tax-uk-netherlands-double-taxation-convention-form-netherlands-company	2014-04-04T00:00:00.000+00:00	Published
application-for-an-environmental-impact-assessment-screening-decision-eia1	2014-08-13T09:46:18.000+01:00	Change to form title.
application-for-an-environmental-impact-assessment-screening-decision-eia1	2014-08-07T09:22:00.000+01:00	First published.
form-cc1-environmental-permit-card-payments	2013-03-04T00:00:00.000+00:00	Published
claim-for-war-pension-further-condition	2016-03-04T10:00:29.000+00:00	Replaced form with the latest edition.
claim-for-war-pension-further-condition	2015-12-03T14:00:00.000+00:00	First published.
application-to-register-child-as-british-overseas-territories-citizen	2002-06-01T00:00:00.000+00:00	Published
agrim-import-licence-application-form-for-agricultural-products	2016-11-04T00:00:00.000+00:00	Published
bats-survey-or-research-licence-level-3	2017-01-01T00:15:41.000+00:00	Annual licence update 2017.
bats-survey-or-research-licence-level-3	2016-01-01T00:00:08.000+00:00	Replaced licence with new version issued 1 January 2016.
bats-survey-or-research-licence-level-3	2015-04-16T12:32:06.000+01:00	Added updated version of licence: overview section updated to make it clearer when mist nets can be used.
bats-survey-or-research-licence-level-3	2015-01-01T00:00:42.000+00:00	new version of CL19 valid from 1 January to 31 December 2015.
bats-survey-or-research-licence-level-3	2014-10-06T16:56:00.000+01:00	First published.
enforcement-undertaking-offer-form	2015-09-15T11:04:50.000+01:00	We have updated the standards sections and formatting of the Enforcement Undertaking Offer form.
enforcement-undertaking-offer-form	2011-12-20T00:00:00.000+00:00	First published.
application-to-change-ships-name-or-port-of-choice-msf-4741	2015-02-24T07:58:25.000+00:00	Updated Application for change of name of ship or Port of choice rev 11/14
application-to-change-ships-name-or-port-of-choice-msf-4741	2014-04-17T17:06:00.000+01:00	First published.
access-to-work-eligibility-letter-for-employees-and-employers	2016-12-20T12:00:21.000+00:00	Published revised Access to Work eligibility letters in English and Welsh. Access to Work can help you in the workplace by providing support or helping pay for work related costs up to £41,400 a year from April 2016.
access-to-work-eligibility-letter-for-employees-and-employers	2013-04-11T01:00:00.000+01:00	First published.
cancel-an-entry-under-special-directions-of-the-registrar-k12	2013-10-31T00:00:00.000+00:00	Published
v9401-application-to-register-as-a-number-plate-supplier-supplementary-form	2017-02-21T11:03:57.000+00:00	Information updated
v9401-application-to-register-as-a-number-plate-supplier-supplementary-form	2015-06-02T11:04:50.000+01:00	Payment method added o register additional outlets of your company
v9401-application-to-register-as-a-number-plate-supplier-supplementary-form	2005-09-01T13:11:00.000+01:00	First published.
fixed-quota-allocation-units	2014-06-11T00:00:00.000+00:00	Published
central-point-recording-centre-for-sheep-application	2014-10-01T15:19:55.000+01:00	AHVLA documents have been re-assigned to the new Animal and Plant Health Agency (APHA).
central-point-recording-centre-for-sheep-application	2013-10-01T00:00:00.000+01:00	First published.
become-a-childrens-social-care-provider-financial-reference	2013-12-09T00:00:00.000+00:00	Published
typhoid-and-paratyphoid-enhanced-surveillance-questionnaire	2015-11-18T11:02:50.000+00:00	Added instructions for accessing and using the enteric fever e-questionnaire. Edited detail to include e-questionnaire.
typhoid-and-paratyphoid-enhanced-surveillance-questionnaire	2013-05-13T09:00:00.000+01:00	First published.
contracted-out-pension-schemes-guaranteed-minimum-pension-with-fixed-rate-revaluation-ca1615	2014-04-04T00:00:00.000+00:00	Published
information-required-for-uk-merchant-ship-registration-msf-5547	2014-11-10T13:13:46.000+00:00	Updated MSF 5547 10 11 14
information-required-for-uk-merchant-ship-registration-msf-5547	2014-04-17T17:04:00.000+01:00	First published.
reconciliation-of-active-membersclosure-scan	2016-12-06T00:00:00.000+00:00	Published
corporation-tax-group-payment-arrangement	2011-01-01T00:00:00.000+00:00	Published
change-of-personal-circumstances-questionnaire-criminal-convictionarrestcaution	2017-04-19T14:45:20.000+01:00	Replaced form with latest edition
change-of-personal-circumstances-questionnaire-criminal-convictionarrestcaution	2016-10-07T12:47:00.000+01:00	First published.
give-evidence-of-domestic-violence-assessments-social-services-departments	2014-04-26T00:00:00.000+00:00	Published
